"","pays1","pays2","dist"
"45786","Reunion","Peru","12630.9270602834"
"45787","Reunion","Philippines","7409.89791397373"
"45788","Reunion","Pitcairn Islands","14921.1766989239"
"45789","Reunion","Poland","8388.85654392638"
"45790","Reunion","Portugal","9191.33054694421"
"45791","Reunion","Puerto Rico","13820.5522765499"
"45792","Reunion","Qatar","5048.03487150798"
"45793","Reunion","Republic of Congo","4655.18202239238"
"45794","Reunion","Romania","7660.63523033807"
"45795","Reunion","Russia","6916.30618550615"
"45796","Reunion","Rwanda","3357.33516582169"
"45797","Reunion","Saba","13594.5495756661"
"45798","Reunion","Saint Barthelemy","13557.9857642691"
"45799","Reunion","Saint Helena","6417.7911502506"
"45800","Reunion","Saint Kitts","13522.4085160417"
"45801","Reunion","Saint Lucia","13241.7813888736"
"45802","Reunion","Saint Martin","13583.9962582799"
"45803","Reunion","Saint Pierre and Miquelon","13294.7487909953"
"45804","Reunion","Saint Vincent","13246.8685771426"
"45805","Reunion","Samoa","13463.5950178229"
"45806","Reunion","San Marino","8399.46065547196"
"45807","Reunion","Sao Tome and Principe","5771.80651140757"
"45808","Reunion","Saudi Arabia","4279.76310724938"
"45809","Reunion","Senegal","8168.39905178012"
"45810","Reunion","Serbia","7774.17797268025"
"45811","Reunion","Seychelles","1778.99031391013"
"45812","Reunion","Siachen Glacier","6598.14903156349"
"45813","Reunion","Sierra Leone","7862.27271661439"
"45814","Reunion","Singapore","5764.48484720155"
"45815","Reunion","Sint Eustatius","13561.009132566"
"45816","Reunion","Sint Maarten","13583.486986058"
"45817","Reunion","Slovakia","8356.46957779074"
"45818","Reunion","Slovenia","8388.50298193357"
"45819","Reunion","Solomon Islands","10744.7070925679"
"45820","Reunion","Somalia","2598.89537294785"
"45821","Reunion","South Africa","2359.51778359369"
"45822","Reunion","South Georgia","8175.25931851495"
"45823","Reunion","South Korea","9585.3392204559"
"45824","Reunion","South Sandwich Islands","7531.55410605836"
"45825","Reunion","South Sudan","3620.41784939832"
"45826","Reunion","Spain","8558.11584855366"
"45827","Reunion","Sri Lanka","4011.35344166888"
"45828","Reunion","Sudan","4083.92176436725"
"45829","Reunion","Suriname","12145.7513337876"
"45830","Reunion","Swaziland","2425.40865973373"
"45831","Reunion","Sweden","9293.90002349776"
"45832","Reunion","Switzerland","8716.69633183665"
"45833","Reunion","Syria","6210.21662936443"
"45834","Reunion","Taiwan","8432.03461029912"
"45835","Reunion","Tajikistan","6533.38230310065"
"45836","Reunion","Tanzania","1964.26191804246"
"45837","Reunion","Thailand","5635.65231488688"
"45838","Reunion","Timor-Leste","7391.80889337536"
"45839","Reunion","Tobago","13121.5175710589"
"45840","Reunion","Togo","6574.47806965194"
"45841","Reunion","Tonga","12743.0117121056"
"45842","Reunion","Trinidad","13130.9228555794"
"45843","Reunion","Tunisia","7471.45479565814"
"45844","Reunion","Turkey","6508.80926087696"
"45845","Reunion","Turkmenistan","6243.66540910307"
"45846","Reunion","Turks and Caicos Islands","14551.6837985912"
"45847","Reunion","Uganda","3202.99159564434"
"45848","Reunion","UK","9559.52169278089"
"45849","Reunion","Ukraine","7549.71646367838"
"45850","Reunion","United Arab Emirates","4810.8755858385"
"45851","Reunion","Uruguay","10325.0116029533"
"45852","Reunion","USA","13627.894818766"
"45853","Reunion","Uzbekistan","6546.05064502812"
"45854","Reunion","Vanuatu","11454.0504961637"
"45855","Reunion","Vatican","8234.72016822363"
"45856","Reunion","Venezuela","12894.5503555104"
"45857","Reunion","Vietnam","6278.78542165915"
"45858","Reunion","Virgin Islands, British","13730.2417537647"
"45859","Reunion","Virgin Islands, US","13737.0002963946"
"45860","Reunion","Wallis and Futuna","12934.5970298892"
"45861","Reunion","Western Sahara","8639.32199367086"
"45862","Reunion","Yemen","3675.37347141246"
